time_seconds,targets_hit,total_targets,drone_x,drone_y,drone_z,drone_roll,drone_pitch,drone_yaw,target_x,target_y,target_z,target_yaw,distance_to_target,yaw_error,is_hitting
0.000,0,1,0.000,0.000,1.001,-0.063,0.062,0.004,1.000,1.000,1.500,0.000,1.500,0.004,0
0.050,0,1,0.066,0.070,1.126,-0.234,0.127,-0.081,1.000,1.000,1.500,0.000,1.370,0.081,0
0.100,0,1,0.209,0.239,1.314,-0.130,-0.010,-0.127,1.000,1.000,1.500,0.000,1.113,0.127,0
0.150,0,1,0.360,0.451,1.426,-0.050,-0.050,-0.141,1.000,1.000,1.500,0.000,0.846,0.141,0
0.200,0,1,0.497,0.677,1.485,0.063,-0.069,-0.149,1.000,1.000,1.500,0.000,0.598,0.149,0
0.250,0,1,0.604,0.886,1.519,0.098,-0.040,-0.113,1.000,1.000,1.500,0.000,0.412,0.113,0
0.300,0,1,0.691,1.060,1.547,0.109,-0.013,-0.066,1.000,1.000,1.500,0.000,0.319,0.066,0
0.350,0,1,0.769,1.188,1.604,0.129,-0.028,-0.035,1.000,1.000,1.500,0.000,0.315,0.035,0
0.400,0,1,0.837,1.262,1.653,0.163,-0.033,-0.078,1.000,1.000,1.500,0.000,0.345,0.078,0
0.450,0,1,0.889,1.284,1.664,0.083,-0.044,-0.058,1.000,1.000,1.500,0.000,0.346,0.058,0
0.500,0,1,0.932,1.275,1.599,0.090,-0.020,-0.051,1.000,1.000,1.500,0.000,0.300,0.051,0
0.550,0,1,0.966,1.229,1.568,0.061,-0.042,-0.038,1.000,1.000,1.500,0.000,0.242,0.038,1
0.600,0,1,0.985,1.161,1.561,0.021,-0.073,-0.027,1.000,1.000,1.500,0.000,0.173,0.027,1
0.650,0,1,0.992,1.086,1.540,0.008,-0.017,0.008,1.000,1.000,1.500,0.000,0.095,0.008,1
0.700,0,1,0.995,1.014,1.550,-0.013,-0.013,0.023,1.000,1.000,1.500,0.000,0.052,0.023,1
0.750,0,1,0.993,0.950,1.521,-0.040,0.011,0.009,1.000,1.000,1.500,0.000,0.055,0.009,1
0.800,0,1,0.994,0.902,1.476,-0.055,-0.002,0.012,1.000,1.000,1.500,0.000,0.101,0.012,1
0.850,0,1,0.999,0.879,1.450,-0.057,-0.009,0.001,1.000,1.000,1.500,0.000,0.131,0.001,1
0.900,0,1,1.003,0.880,1.459,-0.033,-0.019,0.002,1.000,1.000,1.500,0.000,0.126,0.002,1
0.950,0,1,1.001,0.897,1.504,-0.008,-0.021,0.014,1.000,1.000,1.500,0.000,0.103,0.014,1
1.000,0,1,0.993,0.916,1.545,0.004,0.009,-0.026,1.000,1.000,1.500,0.000,0.095,0.026,1
1.050,0,1,0.984,0.934,1.572,0.016,-0.010,-0.020,1.000,1.000,1.500,0.000,0.099,0.020,1
1.100,0,1,0.976,0.949,1.580,-0.012,0.006,-0.010,1.000,1.000,1.500,0.000,0.098,0.010,1
1.150,0,1,0.972,0.969,1.572,0.005,-0.002,0.027,1.000,1.000,1.500,0.000,0.084,0.027,1
1.200,0,1,0.970,0.988,1.594,0.018,-0.008,0.036,1.000,1.000,1.500,0.000,0.100,0.036,1
1.250,0,1,0.967,1.000,1.611,0.027,0.017,-0.017,1.000,1.000,1.500,0.000,0.116,0.017,1
1.300,0,1,0.966,1.001,1.616,0.029,-0.011,-0.015,1.000,1.000,1.500,0.000,0.121,0.015,1
1.350,0,1,0.963,0.995,1.613,-0.019,0.050,-0.029,1.000,1.000,1.500,0.000,0.119,0.029,1
1.400,0,1,0.966,0.990,1.613,0.005,-0.016,0.018,1.000,1.000,1.500,0.000,0.119,0.018,1
1.450,0,1,0.968,0.980,1.634,-0.011,-0.041,-0.005,1.000,1.000,1.500,0.000,0.139,0.005,1
1.500,0,1,0.968,0.969,1.583,-0.025,0.010,0.013,1.000,1.000,1.500,0.000,0.094,0.013,1
1.550,0,1,0.975,0.968,1.533,-0.024,0.001,0.034,1.000,1.000,1.500,0.000,0.052,0.034,1
1.600,0,1,0.985,0.978,1.515,-0.013,-0.008,0.043,1.000,1.000,1.500,0.000,0.031,0.043,1
1.650,0,1,0.993,0.995,1.529,0.007,-0.019,0.043,1.000,1.000,1.500,0.000,0.030,0.043,1
1.700,0,1,0.996,1.009,1.574,0.050,-0.017,0.024,1.000,1.000,1.500,0.000,0.075,0.024,1
1.750,0,1,0.992,1.013,1.577,-0.010,0.008,-0.007,1.000,1.000,1.500,0.000,0.078,0.007,1
1.800,0,1,0.989,1.013,1.571,0.010,-0.013,0.014,1.000,1.000,1.500,0.000,0.073,0.014,1
1.850,0,1,0.984,1.010,1.598,0.016,-0.010,0.025,1.000,1.000,1.500,0.000,0.100,0.025,1
1.900,0,1,0.978,1.002,1.586,-0.003,0.003,-0.004,1.000,1.000,1.500,0.000,0.089,0.004,1
1.950,0,1,0.974,0.994,1.584,0.008,-0.011,0.005,1.000,1.000,1.500,0.000,0.088,0.005,1
2.000,0,1,0.968,0.985,1.601,0.036,0.019,-0.017,1.000,1.000,1.500,0.000,0.107,0.017,1
2.050,0,1,0.963,0.973,1.560,-0.010,0.008,-0.009,1.000,1.000,1.500,0.000,0.075,0.009,1
2.100,0,1,0.964,0.968,1.538,-0.009,-0.005,-0.003,1.000,1.000,1.500,0.000,0.061,0.003,1
2.150,0,1,0.965,0.968,1.552,0.003,-0.014,0.013,1.000,1.000,1.500,0.000,0.070,0.013,1
2.200,0,1,0.964,0.967,1.592,-0.039,0.021,-0.012,1.000,1.000,1.500,0.000,0.104,0.012,1
2.250,0,1,0.963,0.969,1.582,0.009,-0.008,-0.006,1.000,1.000,1.500,0.000,0.095,0.006,1
2.300,0,1,0.962,0.971,1.606,0.013,-0.013,0.006,1.000,1.000,1.500,0.000,0.116,0.006,1
2.350,0,1,0.960,0.968,1.598,0.003,0.002,-0.019,1.000,1.000,1.500,0.000,0.110,0.019,1
2.400,0,1,0.960,0.965,1.601,0.007,-0.014,0.002,1.000,1.000,1.500,0.000,0.115,0.002,1
2.450,0,1,0.957,0.959,1.610,-0.030,0.033,-0.028,1.000,1.000,1.500,0.000,0.125,0.028,1
2.500,0,1,0.959,0.953,1.593,0.002,-0.012,-0.009,1.000,1.000,1.500,0.000,0.112,0.009,1
2.550,1,2,0.935,0.975,1.552,-0.115,-0.579,0.535,-1.000,1.000,1.000,0.500,2.012,0.035,0
2.600,1,2,0.692,0.976,1.559,-0.250,-0.171,0.591,-1.000,1.000,1.000,0.500,1.782,0.091,0
2.650,1,2,0.363,0.987,1.480,-0.116,-0.059,0.684,-1.000,1.000,1.000,0.500,1.445,0.184,0
2.700,1,2,-0.001,1.023,1.367,-0.079,0.049,0.698,-1.000,1.000,1.000,0.500,1.064,0.198,0
2.750,1,2,-0.363,1.088,1.301,0.016,0.086,0.676,-1.000,1.000,1.000,0.500,0.710,0.176,0
2.800,1,2,-0.685,1.165,1.243,0.064,0.113,0.626,-1.000,1.000,1.000,0.500,0.431,0.126,0
2.850,1,2,-0.945,1.245,1.222,0.077,0.137,0.563,-1.000,1.000,1.000,0.500,0.335,0.063,0
2.900,1,2,-1.138,1.311,1.208,0.151,0.115,0.515,-1.000,1.000,1.000,0.500,0.399,0.015,0
2.950,1,2,-1.251,1.356,1.232,0.166,0.123,0.477,-1.000,1.000,1.000,0.500,0.493,0.023,0
3.000,1,2,-1.289,1.364,1.265,0.131,0.052,0.440,-1.000,1.000,1.000,0.500,0.535,0.060,0
3.050,1,2,-1.290,1.344,1.230,0.137,-0.014,0.449,-1.000,1.000,1.000,0.500,0.505,0.051,0
3.100,1,2,-1.260,1.295,1.182,0.070,0.004,0.476,-1.000,1.000,1.000,0.500,0.433,0.024,0
3.150,1,2,-1.213,1.224,1.132,0.022,0.007,0.481,-1.000,1.000,1.000,0.500,0.337,0.019,0
3.200,1,2,-1.163,1.148,1.083,0.006,0.013,0.506,-1.000,1.000,1.000,0.500,0.236,0.006,1
3.250,1,2,-1.116,1.075,1.054,-0.031,-0.027,0.488,-1.000,1.000,1.000,0.500,0.148,0.012,1
3.300,1,2,-1.083,1.009,1.031,-0.058,-0.001,0.490,-1.000,1.000,1.000,0.500,0.089,0.010,1
3.350,1,2,-1.056,0.965,0.995,-0.034,0.011,0.543,-1.000,1.000,1.000,0.500,0.067,0.043,1
3.400,1,2,-1.030,0.940,0.989,-0.039,0.026,0.566,-1.000,1.000,1.000,0.500,0.068,0.066,1
3.450,1,2,-1.004,0.935,1.011,-0.026,-0.002,0.571,-1.000,1.000,1.000,0.500,0.066,0.071,1
3.500,1,2,-0.983,0.940,1.064,-0.007,-0.017,0.561,-1.000,1.000,1.000,0.500,0.089,0.061,1
3.550,1,2,-0.968,0.941,1.109,-0.003,-0.029,0.497,-1.000,1.000,1.000,0.500,0.128,0.003,1
3.600,1,2,-0.958,0.939,1.136,-0.027,-0.014,0.469,-1.000,1.000,1.000,0.500,0.155,0.031,1
3.650,1,2,-0.953,0.935,1.119,0.017,-0.007,0.460,-1.000,1.000,1.000,0.500,0.143,0.040,1
3.700,1,2,-0.950,0.928,1.133,0.028,-0.057,0.486,-1.000,1.000,1.000,0.500,0.159,0.014,1
3.750,1,2,-0.950,0.920,1.131,-0.015,-0.000,0.509,-1.000,1.000,1.000,0.500,0.161,0.009,1
3.800,1,2,-0.950,0.916,1.129,-0.002,-0.011,0.502,-1.000,1.000,1.000,0.500,0.161,0.002,1
3.850,1,2,-0.947,0.915,1.145,0.037,0.001,0.509,-1.000,1.000,1.000,0.500,0.176,0.009,1
3.900,1,2,-0.944,0.911,1.152,0.006,-0.011,0.490,-1.000,1.000,1.000,0.500,0.185,0.010,1
3.950,1,2,-0.946,0.904,1.151,-0.104,0.007,0.481,-1.000,1.000,1.000,0.500,0.187,0.019,1
4.000,1,2,-0.953,0.904,1.109,-0.024,0.029,0.531,-1.000,1.000,1.000,0.500,0.153,0.031,1
4.050,1,2,-0.953,0.920,1.100,-0.025,0.022,0.583,-1.000,1.000,1.000,0.500,0.137,0.083,1
4.100,1,2,-0.953,0.950,1.120,-0.010,0.003,0.602,-1.000,1.000,1.000,0.500,0.138,0.102,0
4.150,1,2,-0.952,0.977,1.157,0.053,-0.014,0.534,-1.000,1.000,1.000,0.500,0.165,0.034,1
4.200,1,2,-0.951,0.988,1.182,0.006,-0.008,0.529,-1.000,1.000,1.000,0.500,0.189,0.029,1
4.250,1,2,-0.947,0.990,1.161,0.026,-0.004,0.507,-1.000,1.000,1.000,0.500,0.170,0.007,1
4.300,1,2,-0.940,0.983,1.168,0.048,-0.016,0.506,-1.000,1.000,1.000,0.500,0.179,0.006,1
4.350,1,2,-0.935,0.967,1.169,0.003,-0.017,0.492,-1.000,1.000,1.000,0.500,0.184,0.008,1
4.400,1,2,-0.932,0.948,1.164,-0.011,-0.007,0.500,-1.000,1.000,1.000,0.500,0.185,0.000,1
4.450,1,2,-0.931,0.930,1.151,-0.004,-0.007,0.489,-1.000,1.000,1.000,0.500,0.180,0.011,1
4.500,1,2,-0.931,0.913,1.159,0.023,-0.050,0.487,-1.000,1.000,1.000,0.500,0.194,0.013,1
4.550,1,2,-0.932,0.898,1.160,-0.012,-0.002,0.490,-1.000,1.000,1.000,0.500,0.201,0.010,1
4.600,1,2,-0.937,0.888,1.142,-0.027,0.022,0.511,-1.000,1.000,1.000,0.500,0.191,0.011,1
4.650,1,2,-0.942,0.894,1.133,-0.038,0.026,0.570,-1.000,1.000,1.000,0.500,0.180,0.070,1
4.700,1,2,-0.947,0.916,1.145,0.028,-0.018,0.570,-1.000,1.000,1.000,0.500,0.176,0.070,1
4.750,1,2,-0.948,0.934,1.179,0.033,-0.073,0.501,-1.000,1.000,1.000,0.500,0.198,0.001,1
4.800,1,2,-0.953,0.937,1.193,0.037,0.012,0.481,-1.000,1.000,1.000,0.500,0.209,0.019,1
4.850,1,2,-0.954,0.935,1.165,0.014,-0.001,0.479,-1.000,1.000,1.000,0.500,0.183,0.021,1
4.900,1,2,-0.952,0.929,1.167,0.048,-0.043,0.491,-1.000,1.000,1.000,0.500,0.188,0.009,1
4.950,1,2,-0.948,0.920,1.160,0.003,-0.008,0.490,-1.000,1.000,1.000,0.500,0.187,0.010,1
5.000,1,2,-0.946,0.910,1.152,-0.020,0.018,0.504,-1.000,1.000,1.000,0.500,0.184,0.004,1
5.050,1,2,-0.947,0.911,1.136,-0.035,0.019,0.565,-1.000,1.000,1.000,0.500,0.171,0.065,1
5.100,1,2,-0.948,0.927,1.145,0.044,0.015,0.579,-1.000,1.000,1.000,0.500,0.171,0.079,1
5.150,1,2,-0.946,0.944,1.137,0.035,-0.006,0.513,-1.000,1.000,1.000,0.500,0.157,0.013,1
5.200,1,2,-0.937,0.950,1.162,0.023,-0.033,0.478,-1.000,1.000,1.000,0.500,0.181,0.022,1
5.250,1,2,-0.934,0.946,1.168,0.004,-0.012,0.492,-1.000,1.000,1.000,0.500,0.189,0.008,1
5.300,1,2,-0.932,0.940,1.157,0.004,-0.007,0.494,-1.000,1.000,1.000,0.500,0.181,0.006,1
5.350,1,2,-0.931,0.931,1.156,-0.005,-0.007,0.489,-1.000,1.000,1.000,0.500,0.184,0.011,1
5.400,1,2,-0.931,0.920,1.161,-0.005,-0.009,0.495,-1.000,1.000,1.000,0.500,0.193,0.005,1
5.450,1,2,-0.937,0.909,1.166,0.025,0.014,0.503,-1.000,1.000,1.000,0.500,0.199,0.003,1
5.500,1,2,-0.943,0.901,1.153,-0.001,0.001,0.490,-1.000,1.000,1.000,0.500,0.191,0.010,1
5.550,1,2,-0.946,0.896,1.165,-0.021,-0.022,0.504,-1.000,1.000,1.000,0.500,0.203,0.004,1
5.600,1,2,-0.954,0.894,1.161,-0.008,0.013,0.497,-1.000,1.000,1.000,0.500,0.198,0.003,1
5.650,1,2,-0.955,0.895,1.160,0.005,-0.002,0.496,-1.000,1.000,1.000,0.500,0.196,0.004,1
5.700,1,2,-0.954,0.896,1.173,0.011,0.001,0.485,-1.000,1.000,1.000,0.500,0.207,0.015,1
5.750,1,2,-0.951,0.896,1.180,-0.001,-0.003,0.480,-1.000,1.000,1.000,0.500,0.213,0.020,1
5.800,1,2,-0.949,0.896,1.182,-0.012,-0.010,0.481,-1.000,1.000,1.000,0.500,0.216,0.019,1
5.850,1,2,-0.945,0.895,1.185,0.012,-0.032,0.491,-1.000,1.000,1.000,0.500,0.220,0.009,1
5.900,1,2,-0.945,0.895,1.159,-0.030,0.011,0.532,-1.000,1.000,1.000,0.500,0.198,0.032,1
5.950,1,2,-0.945,0.909,1.152,-0.023,0.006,0.577,-1.000,1.000,1.000,0.500,0.185,0.077,1
6.000,1,2,-0.946,0.934,1.164,0.029,0.018,0.557,-1.000,1.000,1.000,0.500,0.184,0.057,1
6.050,1,2,-0.940,0.952,1.163,0.040,-0.024,0.497,-1.000,1.000,1.000,0.500,0.180,0.003,1
6.100,1,2,-0.933,0.954,1.179,0.032,-0.033,0.471,-1.000,1.000,1.000,0.500,0.196,0.029,1
6.150,2,3,-0.906,0.907,1.230,1.014,-0.089,0.273,2.000,-1.500,2.000,1.000,3.851,0.727,0
6.200,2,3,-0.765,0.504,1.418,0.189,0.116,0.287,2.000,-1.500,2.000,1.000,3.464,0.713,0
6.250,2,3,-0.526,-0.044,1.765,-0.009,-0.065,0.504,2.000,-1.500,2.000,1.000,2.925,0.496,0
6.300,2,3,-0.270,-0.604,1.840,-0.364,-0.004,0.959,2.000,-1.500,2.000,1.000,2.446,0.041,0
6.350,2,3,-0.005,-1.191,1.683,0.694,-0.505,1.152,2.000,-1.500,2.000,1.000,2.054,0.152,0
6.400,2,3,0.413,-2.023,1.652,-0.039,-0.123,1.080,2.000,-1.500,2.000,1.000,1.707,0.080,0
6.450,2,3,0.803,-2.872,1.648,-0.391,0.039,0.966,2.000,-1.500,2.000,1.000,1.854,0.034,0
6.500,2,3,1.063,-3.566,1.742,-0.216,0.294,0.901,2.000,-1.500,2.000,1.000,2.283,0.099,0
6.550,2,3,1.252,-4.047,1.950,-0.230,0.543,0.763,2.000,-1.500,2.000,1.000,2.655,0.237,0
6.600,2,3,1.443,-4.191,2.285,-0.392,0.531,0.603,2.000,-1.500,2.000,1.000,2.763,0.397,0
6.650,2,3,1.650,-4.038,2.630,-0.411,0.369,0.703,2.000,-1.500,2.000,1.000,2.638,0.297,0
6.700,2,3,1.854,-3.774,2.758,-0.279,0.168,0.775,2.000,-1.500,2.000,1.000,2.402,0.225,0
6.750,2,3,2.033,-3.454,2.662,-0.170,-0.050,0.870,2.000,-1.500,2.000,1.000,2.063,0.130,0
6.800,2,3,2.156,-3.100,2.475,-0.173,-0.048,0.902,2.000,-1.500,2.000,1.000,1.676,0.098,0
6.850,2,3,2.212,-2.737,2.333,-0.122,-0.060,0.911,2.000,-1.500,2.000,1.000,1.298,0.089,0
6.900,2,3,2.212,-2.385,2.237,-0.014,-0.132,0.923,2.000,-1.500,2.000,1.000,0.940,0.077,0
6.950,2,3,2.182,-2.066,2.142,0.038,-0.103,0.929,2.000,-1.500,2.000,1.000,0.612,0.071,0
7.000,2,3,2.135,-1.798,2.082,0.060,-0.134,0.934,2.000,-1.500,2.000,1.000,0.337,0.066,0
7.050,2,3,2.078,-1.591,2.054,0.090,-0.111,0.940,2.000,-1.500,2.000,1.000,0.131,0.060,1
7.100,2,3,2.025,-1.445,2.054,0.090,-0.104,0.953,2.000,-1.500,2.000,1.000,0.081,0.047,1
7.150,2,3,1.981,-1.352,2.051,0.110,-0.076,0.967,2.000,-1.500,2.000,1.000,0.158,0.033,1
7.200,2,3,1.952,-1.304,2.037,0.081,-0.052,0.985,2.000,-1.500,2.000,1.000,0.205,0.015,1
7.250,2,3,1.940,-1.291,2.029,0.069,-0.037,1.001,2.000,-1.500,2.000,1.000,0.220,0.001,1
7.300,2,3,1.941,-1.300,2.000,0.049,-0.026,1.000,2.000,-1.500,2.000,1.000,0.209,0.000,1
7.350,2,3,1.952,-1.327,1.980,0.018,-0.013,1.015,2.000,-1.500,2.000,1.000,0.180,0.015,1
7.400,2,3,1.966,-1.362,1.960,0.009,0.003,1.028,2.000,-1.500,2.000,1.000,0.147,0.028,1
7.450,2,3,1.983,-1.399,1.950,0.019,0.009,1.028,2.000,-1.500,2.000,1.000,0.114,0.028,1
7.500,2,3,2.002,-1.436,1.941,-0.014,0.019,1.026,2.000,-1.500,2.000,1.000,0.087,0.026,1
7.550,2,3,2.020,-1.467,1.935,-0.013,0.017,1.030,2.000,-1.500,2.000,1.000,0.075,0.030,1
7.600,2,3,2.036,-1.489,1.933,-0.015,0.016,1.026,2.000,-1.500,2.000,1.000,0.077,0.026,1
7.650,2,3,2.049,-1.503,1.927,-0.024,-0.000,1.014,2.000,-1.500,2.000,1.000,0.088,0.014,1
7.700,2,3,2.058,-1.512,1.936,-0.011,0.005,1.013,2.000,-1.500,2.000,1.000,0.087,0.013,1
7.750,2,3,2.064,-1.515,1.944,-0.011,0.006,1.008,2.000,-1.500,2.000,1.000,0.086,0.008,1
7.800,2,3,2.068,-1.516,1.930,-0.007,-0.004,1.002,2.000,-1.500,2.000,1.000,0.099,0.002,1
7.850,2,3,2.071,-1.515,1.930,0.008,-0.007,0.987,2.000,-1.500,2.000,1.000,0.101,0.013,1
7.900,2,3,2.074,-1.515,1.937,-0.012,0.001,1.003,2.000,-1.500,2.000,1.000,0.098,0.003,1
7.950,2,3,2.073,-1.511,1.948,0.009,-0.007,1.006,2.000,-1.500,2.000,1.000,0.091,0.006,1
8.000,2,3,2.071,-1.510,1.946,0.001,-0.002,0.998,2.000,-1.500,2.000,1.000,0.090,0.002,1
8.050,2,3,2.068,-1.509,1.959,-0.004,0.001,1.004,2.000,-1.500,2.000,1.000,0.080,0.004,1
8.100,2,3,2.064,-1.508,1.938,-0.001,-0.001,0.999,2.000,-1.500,2.000,1.000,0.090,0.001,1
8.150,2,3,2.061,-1.505,1.953,0.011,-0.005,0.995,2.000,-1.500,2.000,1.000,0.077,0.005,1
8.200,2,3,2.058,-1.502,1.929,-0.008,-0.001,1.006,2.000,-1.500,2.000,1.000,0.092,0.006,1
8.250,2,3,2.053,-1.495,1.934,0.004,-0.005,1.006,2.000,-1.500,2.000,1.000,0.085,0.006,1
8.300,2,3,2.049,-1.488,1.933,-0.002,-0.005,1.006,2.000,-1.500,2.000,1.000,0.084,0.006,1
8.350,2,3,2.045,-1.482,1.931,0.005,-0.006,1.005,2.000,-1.500,2.000,1.000,0.084,0.005,1
8.400,2,3,2.042,-1.476,1.937,0.004,-0.004,1.006,2.000,-1.500,2.000,1.000,0.079,0.006,1
8.450,2,3,2.039,-1.472,1.928,0.004,-0.006,1.006,2.000,-1.500,2.000,1.000,0.086,0.006,1
8.500,2,3,2.037,-1.469,1.943,-0.001,-0.004,1.006,2.000,-1.500,2.000,1.000,0.075,0.006,1
8.550,2,3,2.036,-1.468,1.927,0.002,-0.004,1.007,2.000,-1.500,2.000,1.000,0.088,0.007,1
